,Unnamed: 0.2,Unnamed: 0.1,id,name,Unnamed: 0,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_count,vip,have_free_breakfast,have_pool,have_hot_tub,price,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10,agglomerative_5,agglomerative_6,agglomerative_7,agglomerative_8,agglomerative_9,agglomerative_10,spectral_5,spectral_6,spectral_7,spectral_8,spectral_9,spectral_10,price_regressor,price_test
333,336,336,15055938,Qiu Hotel Sukhumvit,336,1,4.0,5.19,13.70726,100.601329,0,0,28.0,40.0,30.0,3.8,457,0,0,1,0,34.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,34.0,
334,337,337,8386523,The Park Nine Hotel Srinakarin,337,1,3.0,8.79,13.683629,100.649297,1,0,74.0,112.0,34.0,4.5,62,0,0,1,1,93.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,93.0,
335,338,338,2900202,Bangna Pride Hotel & Residence,338,1,4.0,10.47,13.657543,100.661616,1,0,41.0,41.0,0.0,4.1,288,0,0,1,0,41.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,41.0,
336,339,339,5668733,Prom Ratchada Hotel,339,1,4.0,2.8,13.770171,100.570638,1,0,28.0,55.0,49.0,4.0,333,0,0,1,0,41.5,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,41.5,
337,340,340,1584462,A-One Bangkok Hotel,340,1,4.0,3.4,13.746776,100.586641,1,1,27.0,36.0,25.0,3.7,150,0,0,1,0,31.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,31.5,
338,341,341,5794980,Trang Hotel Bangkok,341,1,4.0,2.49,13.764498,100.503287,1,1,23.0,23.0,0.0,3.6,159,0,0,1,0,23.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,23.0,
339,342,342,39954799,Reno Hotel Bangkok,342,1,4.0,0.44,13.747387,100.529394,1,0,40.0,46.0,12.0,4.8,4,0,0,1,0,43.0,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,43.0,
340,343,343,7696731,De Arni Hotel Bangkok,343,1,5.0,1.29,13.729647,100.53032,1,1,47.0,47.0,0.0,4.0,261,0,0,0,0,47.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,47.0,
341,344,344,524398,Golden Tulip Sovereign Hotel Bangkok,344,1,4.0,2.47,13.753098,100.572303,1,1,48.0,75.0,35.0,4.2,81,0,0,1,0,61.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,61.5,
342,345,345,2543884,"Dusit Suites Hotel Ratchadamri, Bangkok",345,1,3.0,0.69,13.738807,100.5411,1,1,137.0,137.0,0.0,4.5,453,0,0,1,0,137.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,137.0,
343,346,346,8639596,Stable Lodge,346,1,6.0,1.49,13.737931,100.555902,1,0,37.0,37.0,0.0,3.8,276,0,0,1,0,37.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,37.0,
344,347,347,8096911,Hotel Icon Bangkok Sukhumvit,347,1,4.0,1.22,13.739041,100.551955,1,1,42.0,70.0,40.0,4.2,998,0,0,1,0,56.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,56.0,
345,348,348,528633,Arnoma Grand,348,1,4.0,0.31,13.74662,100.54058,1,0,69.0,69.0,0.0,3.7,1000,0,0,1,0,69.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,69.0,
346,349,349,74888019,Shama Yen-Akat Bangkok,349,1,4.0,2.55,13.711235,100.543195,0,0,41.0,55.0,25.0,5.0,4,0,0,0,0,48.0,2,4,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,48.0,
347,350,350,42267764,The Iconic Don Mueang Airport,350,1,4.0,11.92,13.910956,100.592878,1,0,23.0,34.0,32.0,4.0,15,0,0,1,0,28.5,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,28.5,
348,351,351,21194472,Zayn Hotel Bangkok,351,1,4.0,7.13,13.737566,100.641811,1,1,34.0,54.0,37.0,4.3,62,0,0,0,0,44.0,1,3,0,5,4,5,0,5,5,5,5,5,1,0,0,6,0,0,44.0,
349,352,352,22841671,The Quarter Ladprao by UHG,352,1,4.0,4.77,13.811733,100.562062,1,0,42.0,42.0,0.0,4.4,285,0,0,1,0,42.0,3,2,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,42.0,
350,353,353,10450270,Bossotel Bangkok,353,1,1.0,2.25,13.721399,100.51608,0,0,42.0,42.0,0.0,3.9,344,0,0,0,0,42.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,42.0,
351,354,354,75772974,Aspira Parc Sukhumvit 22,354,1,4.0,2.22,13.73239,100.56524,0,0,27.0,36.0,25.0,4.0,2,0,0,0,0,31.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,31.5,
352,355,355,15391796,Patra Boutique Hotel,355,1,4.0,0.53,13.75437,100.539393,1,1,27.0,30.0,10.0,4.2,560,0,0,0,0,28.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,28.5,
353,356,356,19302202,Alexander Hotel,356,1,5.0,6.97,13.763053,100.638605,1,1,40.0,40.0,0.0,4.0,29,0,0,1,0,40.0,1,3,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,40.0,
354,357,357,1584433,The Four Wings Hotel Bangkok,357,1,4.0,2.74,13.724694,100.569373,1,0,32.0,77.0,59.0,3.8,192,0,0,1,0,54.5,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,54.5,
355,358,358,36002945,Artino Hotel,358,1,1.0,1.55,13.725269,100.533228,0,0,38.0,42.0,10.0,4.3,32,0,0,1,0,40.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,40.0,
356,359,359,1982362,FuramaXclusive Asoke Hotel,359,1,4.0,1.79,13.740168,100.561613,1,0,35.0,35.0,0.0,4.1,1000,0,0,1,0,35.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,35.0,
357,360,360,559466,Evergreen Laurel Hotel Bangkok,360,1,4.0,1.66,13.72358,100.533872,1,0,57.0,57.0,0.0,4.3,458,0,0,1,1,57.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,57.0,
358,361,361,70154,Riverfront Bangkok,361,1,4.0,5.24,13.672031,100.543488,1,1,39.0,90.0,57.0,4.0,82,0,0,0,0,64.5,2,4,6,0,6,3,0,3,3,1,0,1,3,4,5,5,7,7,64.5,
359,362,362,21168881,Boutique Poo-Yai Lee,362,1,5.0,3.58,13.796289,100.554003,1,0,30.0,30.0,0.0,4.5,44,0,0,0,0,30.0,2,4,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,30.0,
360,363,363,20578316,Lilac Relax Residence,363,1,5.0,14.67,13.72341,100.75315,1,1,30.0,30.0,0.0,4.3,158,0,0,0,0,30.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,30.0,
361,364,364,15662162,Ibis Styles Bangkok Sukhumvit50,364,1,4.0,4.68,13.70202,100.587698,1,0,23.0,23.0,0.0,3.8,23,0,0,0,0,23.0,1,3,0,5,4,6,0,3,3,1,0,1,3,4,5,5,7,7,23.0,
362,365,365,19337105,Onix Hotel Bangkok,365,1,5.0,6.62,13.744522,100.634543,0,0,20.0,27.0,25.0,4.3,20,0,0,1,0,23.5,1,3,0,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,23.5,
363,366,366,1838835,Oakwood Residence Sukhumvit 24 Bangkok,366,1,6.0,2.61,13.728013,100.569277,0,0,56.0,68.0,16.0,4.2,330,1,0,1,0,62.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,62.0,
364,367,367,5268700,Grand Howard Hotel Bangkok,367,1,4.0,3.42,13.702007,100.515959,0,0,35.0,35.0,0.0,3.8,69,0,0,1,0,35.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,35.0,
365,368,368,22132883,Na Siri Lakeview,368,1,6.0,13.41,13.705142,100.73097,1,1,20.0,20.0,0.0,4.0,133,0,0,0,0,20.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,20.0,
366,369,369,24065270,Hotel Tranz,369,1,2.0,0.67,13.757019,100.534468,1,1,50.0,70.0,29.0,4.4,256,1,0,0,0,60.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,60.0,
367,370,370,27847678,Siri Heritage Bangkok Hotel,370,1,7.0,2.65,13.754107,100.497188,1,1,38.0,52.0,27.0,4.4,48,1,0,1,0,45.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,45.0,
368,371,371,10610394,Adelphi Forty-Nine,371,1,5.0,2.98,13.728121,100.57562,1,1,89.0,171.0,48.0,4.6,732,1,0,1,0,130.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,130.0,
369,372,372,36963356,Triple Y Hotel,372,1,4.0,1.02,13.73492,100.528144,0,0,52.0,175.0,70.0,4.6,47,0,0,0,0,113.5,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,113.5,
370,374,374,17274105,130 Hotel & Residence Bangkok,374,1,4.0,6.66,13.771752,100.632089,1,0,17.0,58.0,70.0,4.2,59,0,0,0,0,37.5,1,3,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,37.5,
371,375,375,1073739,The Davis Bangkok Hotel,375,1,4.0,2.71,13.721078,100.565803,1,1,32.0,65.0,50.0,4.1,1001,0,0,1,1,48.5,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,48.5,
372,376,376,5276255,Paragon Inn,376,1,5.0,13.26,13.716897,100.731077,0,0,29.0,33.0,10.0,3.9,548,0,0,1,0,31.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,31.0,
373,377,377,19868,Rama Gardens Hotel Bangkok,377,1,2.0,8.16,13.860674,100.5708,1,1,46.0,46.0,0.0,4.1,197,0,0,1,1,46.0,3,2,1,4,0,4,2,2,0,3,3,3,2,3,1,7,4,9,46.0,
374,378,378,15947276,Modena by Fraser Bangkok Hotel Residences,378,1,4.0,2.44,13.721003,100.560098,1,1,81.0,90.0,10.0,4.5,852,1,0,0,0,85.5,2,4,6,3,1,1,0,3,3,1,0,1,3,0,0,6,0,0,85.5,
375,379,379,77115128,Orion Hotel & Residence,379,1,4.0,8.59,13.663835,100.630689,1,0,27.0,27.0,0.0,5.0,2,0,0,1,0,27.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,27.0,
376,380,380,1367278,Forum Park Hotel,380,1,4.0,2.8,13.707,100.536095,1,0,25.0,25.0,0.0,3.8,23,0,0,1,0,25.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,25.0,
377,381,381,36325510,Aspira One Sutthisan,381,1,4.0,3.91,13.790006,100.574552,1,1,23.0,36.0,35.0,4.6,14,0,0,0,0,29.5,2,4,5,1,7,8,0,3,3,1,0,1,1,0,0,6,0,0,29.5,
378,382,382,4351377,OYO 512 Plai And Herbs Suvarnabhumi Airport,382,1,5.0,13.58,13.709089,100.734504,1,0,11.0,24.0,55.0,3.1,661,0,0,0,0,17.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,17.5,
379,383,383,19420342,KritThai Residence,383,1,4.0,0.52,13.746999,100.528328,1,1,57.0,82.0,30.0,4.3,466,0,0,0,0,69.5,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,69.5,
380,384,384,9439622,Hotel U-Tiny Boutique,384,1,4.0,11.37,13.744916,100.705367,1,0,26.0,77.0,66.0,4.5,595,0,0,1,0,51.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,51.5,
381,385,385,4928268,Abloom Exclusive Serviced Apartments,385,1,4.0,1.81,13.773123,100.541575,0,0,33.0,33.0,0.0,4.2,476,0,0,1,0,33.0,2,4,6,3,1,8,0,3,3,1,0,1,1,0,0,6,0,0,33.0,
382,386,386,36592153,B Stay Hotel,386,1,5.0,5.47,13.762748,100.616015,1,1,17.0,17.0,0.0,4.3,13,0,0,0,0,17.0,1,3,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,17.0,
383,387,387,3187376,CITICHIC Sukhumvit 13 Bangkok by Compass Hospitality,387,1,7.0,1.49,13.744953,100.558017,1,1,26.0,26.0,0.0,4.0,411,0,0,0,0,26.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,26.0,
384,388,388,3019979,Renaissance Bangkok Ratchaprasong Hotel,388,1,5.0,0.52,13.743756,100.542776,1,1,137.0,137.0,0.0,4.4,1000,0,0,1,1,137.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,137.0,
385,389,389,35572366,WIW Minihotel,389,1,1.0,11.86,13.9109,100.59,1,1,51.0,51.0,0.0,5.0,8,0,0,0,0,51.0,3,2,1,4,5,0,2,2,0,3,3,3,2,3,1,7,4,9,51.0,
386,390,390,3607,Montien Riverside Hotel,390,1,4.0,4.43,13.68941,100.508102,0,0,60.0,60.0,0.0,4.0,675,0,0,1,0,60.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,60.0,
387,391,391,1852786,Tongtara Riverview Hotel,391,1,7.0,4.13,13.699396,100.499593,1,1,26.0,82.0,69.0,3.8,225,0,0,1,0,54.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,54.0,
388,392,392,12482387,The Raweekanlaya Hotel Bangkok,392,1,1.0,2.52,13.768086,100.504973,0,0,59.0,79.0,25.0,4.2,175,0,0,1,0,69.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,69.0,
389,393,393,7754860,Paradiso Boutique Suites,393,1,1.0,1.57,13.738572,100.557453,1,1,24.0,35.0,30.0,3.9,296,0,0,0,0,29.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,29.5,
390,394,394,3254,Royal Princess Larn Luang,394,1,5.0,1.7,13.757272,100.512701,1,1,59.0,112.0,47.0,4.0,726,0,0,1,0,85.5,0,0,2,7,3,9,0,3,3,1,0,1,4,2,4,0,5,1,85.5,
391,395,395,8327928,UMA Residence,395,1,4.0,2.96,13.784192,100.513272,0,0,25.0,25.0,0.0,4.3,317,0,0,1,0,25.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,25.0,
392,396,396,9079775,Marigold Sukhumvit,396,1,4.0,7.87,13.65183,100.599733,1,0,22.0,24.0,11.0,3.8,64,0,0,1,0,23.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,23.0,
393,397,397,17405012,Park Hyatt Bangkok,397,1,4.0,0.8,13.743808,100.547383,1,0,356.0,356.0,0.0,4.7,356,0,0,1,0,356.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,356.0,
394,398,398,5999685,The Vertical Suite,398,1,5.0,8.41,13.690521,100.646747,0,0,55.0,55.0,0.0,4.1,121,0,1,1,1,55.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,55.0,
395,399,399,14857265,NAP Hotel Bangkok,399,1,4.0,0.41,13.753479,100.536209,1,1,45.0,70.0,35.0,4.3,268,0,0,0,0,57.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,57.5,
396,400,400,4561283,Cape House Langsuan Hotel,400,1,5.0,0.67,13.741023,100.543448,0,0,77.0,87.0,11.0,4.5,673,0,0,1,1,82.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,82.0,
397,401,401,31377381,VST Residence Thepharak,401,1,4.0,12.72,13.611682,100.664027,0,0,19.0,19.0,0.0,4.3,4,0,0,0,0,19.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,19.0,
398,402,402,4556160,LiT BANGKOK Hotel,402,1,4.0,0.43,13.748086,100.529613,0,0,69.0,82.0,15.0,4.4,997,0,0,1,1,75.5,2,0,6,0,6,3,0,3,3,1,0,1,1,0,0,6,0,0,75.5,
399,403,403,11741044,OYO 117 King One Suvarnabhumi Hotel,403,1,4.0,12.28,13.716388,100.716142,1,0,11.0,22.0,49.0,3.6,25,0,0,0,0,16.5,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,16.5,
400,404,404,2339240,Oakwood Hotel & Residence Bangkok,404,1,4.0,2.43,13.717876,100.516571,1,1,40.0,57.0,30.0,4.0,13,0,0,1,0,48.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,48.5,
401,405,405,15658086,Grand 5 Hotel & Plaza Sukhumvit Bangkok,405,1,4.0,1.27,13.741668,100.553981,0,0,57.0,63.0,10.0,3.9,379,0,0,0,0,60.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,60.0,
402,406,406,9276953,Aurum The River Place,406,1,1.0,2.95,13.743727,100.492283,1,0,82.0,82.0,0.0,4.6,162,0,1,0,0,82.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,82.0,
403,407,407,5311733, La Petite Salil Sukhumvit 11,407,1,4.0,1.39,13.743243,100.556303,1,1,32.0,49.0,35.0,3.8,641,0,0,0,0,40.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,40.5,
404,408,408,12466994,House of Phraya Jasaen,408,1,3.0,2.65,13.715166,100.514707,1,0,28.0,56.0,50.0,4.6,264,0,0,0,0,42.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,42.0,
405,409,409,3545468,Northgate Ratchayothin,409,1,4.0,5.96,13.829712,100.563126,1,1,41.0,82.0,50.0,4.2,144,1,0,1,0,61.5,3,2,5,1,0,8,0,5,5,5,5,5,1,0,0,6,0,0,61.5,
406,410,410,67377203,Beanstalk Bangkok,410,1,5.0,1.91,13.725727,100.51839,1,1,35.0,35.0,0.0,4.8,5,0,0,0,0,35.0,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,35.0,
407,411,411,22734117,Blue Sky Residence Airport,411,1,4.0,15.41,13.598243,100.706601,1,1,22.0,37.0,42.0,4.0,34,0,0,1,0,29.5,4,1,3,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,29.5,
408,412,412,19199450,Haven't Met Bangkok Silom by Cross Collection,412,1,5.0,1.62,13.724467,100.531289,0,0,35.0,35.0,0.0,4.1,88,0,0,1,0,35.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,35.0,
409,413,413,5064436,The Heritage Hotels Bangkok,413,1,4.0,1.68,13.72397,100.52989,0,0,28.0,28.0,0.0,3.1,998,0,0,1,0,28.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,28.0,
410,414,414,2805434,Grand Pinnacle,414,1,5.0,15.91,13.722312,100.771704,1,0,12.0,12.0,0.0,3.4,118,0,1,0,0,12.0,4,1,3,2,2,2,1,0,2,2,2,2,0,1,6,4,3,4,12.0,
411,415,415,18229874,Top High Airport Link Hotel,415,1,4.0,0.57,13.755694,100.536496,1,0,26.0,26.0,0.0,4.0,401,0,0,1,0,26.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,26.0,
412,416,416,904910,Bangkok Palace Hotel,416,1,4.0,0.84,13.752443,100.547425,0,0,28.0,70.0,60.0,3.1,410,0,0,1,0,49.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,49.0,
413,418,418,41900502,Solaria Nishitetsu Hotel Bangkok,418,1,4.0,1.79,13.736783,100.560324,1,1,121.0,121.0,0.0,4.5,6,0,0,1,0,121.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,121.0,
414,419,419,8348707,Park Village Rama II,419,1,2.0,9.06,13.661352,100.434182,1,0,38.0,43.0,12.0,4.2,71,0,0,1,0,40.5,0,5,4,6,8,3,3,1,1,0,1,0,3,5,2,1,8,8,40.5,
415,420,420,2693289,The Dawin Hotel,420,1,4.0,1.34,13.737613,100.55313,1,1,54.0,60.0,10.0,4.4,527,0,0,1,0,57.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,57.0,
416,421,421,10410594,Grace Hotel,421,1,5.0,1.19,13.744198,100.553461,0,0,33.0,33.0,0.0,2.7,220,0,0,1,0,33.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,33.0,
417,423,423,74489731,"The Standard, Bangkok Mahanakhon",423,1,4.0,1.72,13.723691,100.52833,1,1,188.0,235.0,20.0,5.0,3,1,0,1,0,211.5,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,211.5,
418,424,424,32624064,Vib Best Western Sanam Pao,424,1,4.0,1.81,13.773019,100.542021,0,0,33.0,33.0,0.0,4.5,51,0,0,0,0,33.0,2,4,6,3,1,8,0,3,3,1,0,1,1,0,0,6,0,0,33.0,
419,425,425,13290942,The Bazaar Hotel,425,1,4.0,4.75,13.805037,100.574742,0,0,37.0,57.0,35.0,3.4,40,0,0,1,0,47.0,2,4,5,1,7,8,0,5,5,5,5,5,1,0,0,6,0,0,47.0,
420,426,426,6882094,Citin Sukhumvit 11 Nana Bangkok by Compass Hospitality,426,1,8.0,1.46,13.740813,100.556638,1,1,21.0,23.0,10.0,3.3,462,0,0,0,0,22.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,22.0,
421,427,427,45913328,Villa De Pranakorn - Relais & Chateaux,427,1,4.0,2.15,13.749908,100.504107,0,0,66.0,106.0,38.0,5.0,1,0,0,1,0,86.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,86.0,
422,429,429,31711255,Nimit Boutique Hotel Collection,429,1,2.0,2.33,13.734485,100.568087,1,0,46.0,54.0,15.0,4.4,115,0,0,0,0,50.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,50.0,
423,430,430,4191189,Lohas Residences Sukhumvit,430,1,4.0,1.3,13.737284,100.552254,0,0,50.0,77.0,35.0,3.9,996,0,0,1,1,63.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,63.5,
424,431,431,18685375,Sook Station,431,1,2.0,6.78,13.68171,100.61095,1,0,23.0,23.0,0.0,4.5,26,0,0,0,0,23.0,1,3,0,5,4,6,1,0,6,6,6,6,3,4,5,5,7,7,23.0,
425,432,432,21935156,Baansuanprannok Hotel,432,1,4.0,4.03,13.7541,100.4764,0,0,28.0,45.0,38.0,4.8,23,0,0,1,0,36.5,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,36.5,
426,433,433,30417827,GLOW Sukhumvit 5 by Centropolis,433,1,4.0,1.27,13.743463,100.55448,0,0,40.0,54.0,25.0,4.0,109,0,0,1,0,47.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.0,
427,434,434,16781832,Dang Derm in The Park Khaosan,434,1,4.0,2.77,13.759228,100.496514,1,1,38.0,54.0,30.0,3.8,428,0,0,1,0,46.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,46.0,
428,435,435,20013547,TwoThree A Homely Hotel,435,1,1.0,1.99,13.737953,100.564004,1,1,42.0,59.0,29.0,4.5,146,0,0,1,0,50.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,50.5,
429,436,436,3555416,Hotel Solo Sukhumvit 2,436,1,2.0,1.27,13.737728,100.55195,1,1,42.0,93.0,55.0,4.1,996,0,0,1,0,67.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,67.5,
430,437,437,912736,Anya Nana @ Sukhumvit,437,1,5.0,1.22,13.747914,100.554199,0,0,33.0,33.0,0.0,3.0,476,0,0,1,1,33.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,33.0,
431,438,438,16113996,Nandha Hotel,438,1,1.0,2.31,13.735607,100.568126,0,0,27.0,92.0,70.0,4.5,136,0,0,0,0,59.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,59.5,
432,439,439,5766231,Siri Oriental Bangkok Hotel,439,1,4.0,2.61,13.754551,100.497779,1,1,56.0,56.0,0.0,4.3,290,1,0,0,0,56.0,0,0,2,7,3,9,0,3,3,1,0,4,4,2,4,0,5,1,56.0,
433,440,440,35357368,Loft Bangkok Hotel,440,1,4.0,0.81,13.752327,100.546972,1,0,50.0,50.0,0.0,4.4,23,0,0,0,0,50.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,50.0,
434,441,441,2392284,MetroPoint Bangkok,441,1,4.0,6.64,13.768663,100.63259,1,1,15.0,15.0,0.0,3.6,69,0,0,0,0,15.0,1,3,5,1,7,5,0,5,5,5,5,5,1,0,0,6,0,0,15.0,
435,442,442,21809722,Sib Kao,442,1,4.0,1.71,13.73906,100.55998,1,1,44.0,51.0,15.0,4.5,153,0,0,0,0,47.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,47.5,
436,444,444,3978004,Sivatel Bangkok,444,1,4.0,0.81,13.74457,100.547744,1,1,146.0,195.0,25.0,4.4,892,1,1,1,1,170.5,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,170.5,
437,445,445,13110430,The Residence on Thonglor by UHG,445,1,4.0,3.3,13.73942,100.5844,1,0,48.0,48.0,0.0,4.4,92,0,0,1,1,48.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,48.0,
438,446,446,8464120,Nanatai Suites,446,1,4.0,1.47,13.734386,100.55318,1,0,24.0,28.0,15.0,3.5,188,0,0,1,0,26.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,26.0,
439,447,447,4567585,Asoke Residence Sukhumvit by UHG,447,1,1.0,1.78,13.746386,100.562453,1,0,36.0,88.0,60.0,4.0,996,0,0,1,0,62.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,62.0,
440,448,448,13337298,Kokotel Bangkok Surawong,448,1,4.0,1.57,13.727749,100.524487,1,0,27.0,41.0,35.0,4.3,240,0,0,0,0,34.0,0,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,34.0,
441,449,449,2844233,LUXX Langsuan Hotel,449,1,4.0,0.91,13.735717,100.542192,1,0,44.0,44.0,0.0,3.8,389,0,0,1,0,44.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,44.0,
442,450,450,34799749,U Sabai Hotel,450,1,3.0,2.95,13.716567,100.505696,0,0,23.0,46.0,51.0,4.5,2,0,0,0,0,34.5,0,0,2,0,6,3,0,3,3,1,0,1,3,0,0,1,0,0,34.5,
443,451,451,1753880,"Yellow Ribbon Hills, Boutique Suites",451,1,4.0,1.89,13.720331,100.532504,1,1,37.0,105.0,65.0,4.3,142,0,0,0,0,71.0,2,0,6,0,6,3,0,3,3,1,0,1,3,0,0,6,0,0,71.0,
444,452,452,3726926,Evergreen Place Siam by UHG,452,1,4.0,0.41,13.750905,100.531093,1,1,64.0,112.0,43.0,4.1,1000,0,0,1,0,88.0,2,0,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,88.0,
445,453,453,8402065,41 Suite Bangkok,453,1,1.0,2.78,13.729177,100.572935,1,1,40.0,40.0,0.0,4.1,335,0,0,0,0,40.0,2,4,6,3,1,1,0,3,3,1,0,1,1,0,0,6,0,0,40.0,
