,id,name,Unnamed: 0,amenities_0,amenities_1,amenities_2,availability,roomleft,dis_from_des,latitude,longitude,free_cancel,pay_later,price_display,price_original,discount_percent,review_score,review_superlative,review_count,vip
717,5911553,iCheck Inn Silom,717,,,,False,,1.89,13.72427,100.521182,,,,,,4.2,Very Good,198,
718,12576786,Executive Club at Windsor,718,pool,,,False,,2.11,13.733496,100.563976,,,,,,4.0,Very Good,283,
719,30199261,Simply Sleep Hotel,719,,,,False,,1.51,13.729058,100.523865,,,,,,4.8,Exceptional,13,
720,17242901,The Bavana Surawong Bangkok,720,,,,False,,1.21,13.73029,100.5329,,,,,,4.0,Very Good,89,
721,7811501,Dynasty Grande Hotel,721,pool,,,False,,1.36,13.739135,100.554276,,,,,,4.2,Very Good,430,
722,74207145,Wyndham Bangkok Queen Convention Centre,722,pool,,,False,,2.37,13.72352,100.56119,,,,,,4.3,Excellent,3,
723,83320632,Oakwood Suites Tiwanon Bangkok,723,pool,,,False,,6.52,13.839645,100.514842,,,,,,0.0,,0,
724,3634859,Summit Windmill Golf Residence,724,pool,,,False,,13.0,13.655938,100.705276,,,,,,4.4,Excellent,957,
725,3506,Movenpick BDMS Wellness Resort Bangkok,725,pool,,,False,,0.78,13.747379,100.54761,,,,,,4.1,Very Good,25,
726,1108293,Bangkok Cha-Da Hotel,726,,,,False,,3.12,13.774056,100.573579,,,,,,3.5,Good,333,
727,14654281,The Royal City Hotel,727,pool,,,False,,4.94,13.783906,100.472575,,,,,,3.6,Good,49,
728,21967598,Maven Stylish Hotel Bangkok,728,pool,,,False,,2.39,13.747217,100.571608,,,,,,4.2,Very Good,72,
729,560799,Hotel Windsor Suites Bangkok,729,pool,hot_tub,,False,,2.04,13.733564,100.56277,,,,,,3.9,Good,995,
730,11954881,Nanda Heritage Hotel,730,pool,,,False,,2.2,13.760616,100.506121,,,,,,4.3,Excellent,66,
731,16468484,VPlace Silom,731,,,,False,,1.34,13.728308,100.533539,,,,,,3.8,Good,92,
732,3751634,Legacy Express Sukhumvit,732,,,,False,,1.06,13.742743,100.551057,,,,,,3.7,Good,604,
733,4900670,Nantra Silom,733,,,,False,,1.44,13.727516,100.529749,,,,,,3.3,,795,
734,3607591,Budacco,734,,,,False,,0.53,13.754163,100.539952,,,,,,4.1,Very Good,446,
735,8647978,Gems Park Don Mueang,735,,,,False,,10.31,13.883209,100.600085,,,,,,3.8,Good,126,
736,8081170,Get Sleep Bangkok Surawong,736,,,,False,,1.49,13.728233,100.525941,,,,,,3.8,Good,130,
737,8217707,Livotel Hotel Lat Phrao Bangkok,737,,,,False,,6.64,13.765034,100.633215,,,,,,3.7,Good,183,
738,3062053,Hi Residence Hotel,738,pool,,,False,,1.66,13.756236,100.559087,,,,,,3.7,Good,159,
739,4636957,Suriwongse Hotel,739,,,,False,,1.21,13.730268,100.533147,,,,,,3.3,,47,
740,983385,Ramada D'MA Bangkok,740,pool,,,False,,0.78,13.752714,100.546381,,,,,,3.7,Good,993,
741,41948486,OYO 439 Bed & Bus,741,,,,False,,1.81,13.764217,100.556701,,,,,,5.0,Exceptional,2,
742,8810189,RetrOasis,742,pool,,,False,,2.15,13.73453,100.56521,,,,,,3.6,Good,322,
743,20628394,S.D. Avenue Hotel,743,pool,,,False,,4.24,13.776042,100.480155,,,,,,4.0,Very Good,23,
744,8336189,Triple 8 Inn Bangkok,744,,,,False,,1.54,13.726433,100.528665,,,,,,3.8,Good,92,
745,1574149,Omni Tower Sukhumvit Nana by Compass Hospitality,745,pool,,,False,,1.34,13.737496,100.5531,,,,,,3.4,,468,
746,42081773,Livotel Express Hotel Bang Kruai,746,,,,False,,4.75,13.81071,100.508024,,,,,,4.6,Wonderful,7,
747,3226591,Mirth Sathorn Hotel,747,,,,False,,1.51,13.725654,100.535918,,,,,,3.6,Good,211,
748,19431650,Livotel Hotel Hua Mak Bangkok,748,pool,,,False,,6.72,13.753343,100.635924,,,,,,3.8,Good,64,
749,13315738,SamSenSam Place,749,,,,False,,2.82,13.765637,100.498332,,,,,,4.4,Excellent,34,
750,19749178,Bangkok Loft Inn,750,,,,False,,3.46,13.721964,100.491698,,,,,,4.4,Excellent,25,
751,2969517,Hotel Vista Express,751,,,,False,,0.35,13.751628,100.538984,,,,,,3.6,Good,459,
752,20304720,Siam Golden Place Suvarnabhumi,752,pool,,,False,,13.31,13.73012,100.73345,,,,,,3.6,Good,89,
753,11768981,24 Inn Hotel,753,,,,False,,2.57,13.730165,100.569887,,,,,,4.2,Very Good,127,
754,8397261,Avion Apart-Hotel,754,pool,,,False,,16.14,13.721258,100.774994,,,,,,3.2,,105,
755,8841601,Cacha Hotel,755,,,,False,,0.81,13.754991,100.526812,,,,,,4.1,Very Good,214,
756,12014455,Syama Sukhumvit 20,756,pool,,,False,,2.08,13.73374,100.56356,,,,,,4.1,Very Good,181,
757,37237777,OHO Inn Ratchada,757,,,,False,,3.53,13.781879,100.574826,,,,,,4.5,Wonderful,4,
758,20632372,Baan Saladaeng Boutique Guesthouse,758,,,,False,,1.47,13.726254,100.536984,,,,,,4.1,Very Good,28,
759,11943973,Romance Hotel Srinakarin,759,,,,False,,8.72,13.675985,100.643067,,,,,,3.0,,16,
760,12813411,Tints of Blue Hotel,760,pool,,,False,,2.02,13.737131,100.564083,,,,,,4.6,Wonderful,456,
761,17082627,Villa Cha-Cha Khaosan-Rambuttri,761,,,,False,,2.68,13.75944,100.498012,,,,,,3.7,Good,133,
762,13323285,The Plimplace 2,762,pool,,,False,,5.78,13.824922,100.56874,,,,,,4.2,Very Good,21,
763,42592938,44 Room Rama 3,763,,,,False,,4.12,13.688012,100.531158,,,,,,5.0,Exceptional,3,
764,15215925,The Pavilion Place,764,,,,False,,1.27,13.729608,100.531837,,,,,,3.1,,122,
765,27437231,Intown Residence,765,,,,False,,1.84,13.72973,100.5156,,,,,,4.0,Very Good,29,
766,36405798,P18 Hotel,766,,,,False,,0.24,13.74956,100.533098,,,,,,4.6,Wonderful,22,
767,9086098,Eleven Avenue Suites,767,,,,False,,1.44,13.74095,100.55631,,,,,,3.7,Good,253,
768,20260553,The Connex Asoke,768,,,,False,,1.87,13.735756,100.561044,,,,,,4.2,Very Good,97,
769,8725637,Ratchadamnoen Residence,769,,,,False,,2.33,13.757102,100.50279,,,,,,4.1,Very Good,141,
770,12516574,Livotel Hotel Kaset Nawamin Bangkok,770,,,,False,,7.08,13.839587,100.582318,,,,,,3.9,Good,115,
771,9523018,PMTK Residence,771,pool,,,False,,5.06,13.812041,100.571747,,,,,,5.0,Exceptional,1,
772,7048337,OYO 870 12 PM Bangkok,772,,,,False,,1.13,13.736975,100.548841,,,,,,3.5,Good,91,
773,16083750,Cozy at 9 Hotel and Kitchen,773,,,,False,,2.07,13.75596,100.565602,,,,,,4.2,Very Good,14,
774,5552849,SP Residence Suvarnabhumi,774,pool,,,False,,17.62,13.71964,100.797012,,,,,,3.3,,143,
775,23540138,Platinum Villa,775,,,,False,,0.85,13.758543,100.541576,,,,,,3.7,Good,47,
776,2193526,Diamond House,776,hot_tub,,,False,,2.72,13.762924,100.498756,,,,,,3.9,Good,163,
777,19789436,Sweety Resort,777,hot_tub,,,False,,13.36,13.644022,100.704072,,,,,,4.1,Very Good,40,
778,44360121,Sapphire Hotel Silom Bangkok,778,pool,,,False,,1.81,13.724876,100.522416,,,,,,0.0,,0,
779,2664554,A-One Boutique Hotel,779,pool,,,False,,3.43,13.746857,100.58713,,,,,,3.7,Good,43,
780,18489775,Oscar Sukhumvit Bangkok,780,,,,False,,2.42,13.731966,100.568294,,,,,,3.8,Good,34,
781,1437442,Luxx at Silom,781,,,,False,,1.63,13.726238,100.525331,,,,,,3.5,Good,82,
782,8458454,JS Tower Service Apartment,782,,,,False,,5.15,13.700675,100.595722,,,,,,3.4,,59,
783,7696844,BS Court Boutique Residence,783,,,,False,,1.75,13.722186,100.536744,,,,,,3.9,Good,91,
784,18906990,Sunflower Place,784,,,,False,,1.41,13.728061,100.529847,,,,,,4.1,Very Good,132,
785,41380979,RoomQuest Ratchada,785,,,,False,,3.95,13.79023,100.575142,,,,,,4.4,Excellent,7,
786,39171749,OYO 960 The Urban Age DeLuxe,786,,,,False,,1.38,13.728497,100.529509,,,,,,4.3,Excellent,3,
787,68770843,Anda Bangkok Hotel,787,,,,False,,6.91,13.762528,100.637743,,,,,,0.0,,0,
788,36895849,Prapai Place Don Muang,788,,,,False,,10.86,13.897258,100.585244,,,,,,4.5,Wonderful,2,
789,27262560,Into The Forest Resort,789,pool,,,False,,11.96,13.650414,100.683587,,,,,,4.2,Very Good,35,
790,45502320,OYO Srirat Residence,790,,,,False,,1.74,13.724892,100.524525,,,,,,0.0,,0,
791,42672383,IWISH Hotel,791,,,,True,5.0,1.51,13.856429,100.544063,,,22.0,90.0,76.0,3.7,Good,3,
792,57669620,Bed In Beyt Boutique Hotel,792,pool,,,True,8.0,0.03,13.859079,100.521179,FREE_CANCEL,,20.0,33.0,40.0,0.0,,0,
793,5773980,Mida Hotel Ngamwongwan,793,pool,,,True,,0.11,13.858818,100.523274,FREE_CANCEL,,31.0,,,3.5,Good,41,
794,75819659,Meesook Residence,794,,,,True,,1.55,13.85683,100.54462,FREE_CANCEL,,16.0,27.0,40.0,4.0,Very Good,1,
795,11779675,Regent Ngamwongwan,795,,,,True,4.0,0.46,13.859829,100.528419,FREE_CANCEL,,16.0,46.0,66.0,3.6,Good,23,
796,13353159,Dae Ma Place,796,,,,True,7.0,1.15,13.863911,100.505313,FREE_CANCEL,,18.0,,,3.8,Good,18,
797,20450067,Twenty Nine KV Apartel,797,,,,True,3.0,1.18,13.874885,100.528387,FREE_CANCEL,,16.0,17.0,10.0,4.4,Excellent,12,
798,17418048,The Pixel Places,798,,,,True,2.0,0.98,13.861259,100.507246,FREE_CANCEL,,18.0,,,3.9,Good,24,
799,18597060,Yaowamal Apartment,799,,,,True,5.0,0.65,13.854703,100.513155,FREE_CANCEL,,20.0,,,0.0,,0,
800,37837974,Iwish Hotel,800,,,,True,2.0,1.36,13.856548,100.541681,FREE_CANCEL,,27.0,,,4.5,Wonderful,2,
801,11540360,Bed by Boat Hotel & Apartment,801,,,,True,4.0,1.95,13.843765,100.497324,FREE_CANCEL,,18.0,,,3.6,Good,31,
802,18924132,13 Coins Ngamwongwan Hotel,802,,,,True,,1.08,13.850659,100.535173,FREE_CANCEL,,17.0,28.0,40.0,4.0,Very Good,1,
803,8335807,Bed by Cruise at Samakkhi-Tivanont,803,,,,True,5.0,2.06,13.887058,100.51111,FREE_CANCEL,,18.0,,,4.1,Very Good,39,
804,8396942,Vanlisut Hotel Ngamwongwan,804,,,,True,3.0,0.91,13.85794,100.535113,FREE_CANCEL,,13.0,15.0,10.0,4.0,Very Good,28,
805,18962891,The Crystal Apartment,805,,,,True,2.0,1.58,13.862919,100.544911,FREE_CANCEL,,16.0,,,0.0,,0,
806,15585551,The Garden Place,806,,,,True,2.0,1.4,13.848895,100.539656,FREE_CANCEL,,14.0,,,3.6,Good,10,
807,10990611,V.Resotel Hotel,807,,,,True,,2.84,13.870825,100.48101,FREE_CANCEL,,32.0,,,4.3,Excellent,41,
808,8336651,Ma Non Nont Hotel & Apartment,808,,,,True,6.0,2.04,13.886966,100.511773,FREE_CANCEL,,14.0,,,3.6,Good,17,
809,18638525,Nonriver Place,809,,,,True,8.0,2.26,13.842202,100.492743,FREE_CANCEL,,19.0,,,4.0,Very Good,1,
810,34019917,Malizon Hotel & Residences,810,,,,True,,1.52,13.837155,100.519638,FREE_CANCEL,,24.0,28.0,15.0,4.5,Wonderful,2,
811,7795004,MAMBA and Baan Aranya Serviced Apartment,811,free_breakfast,,,True,5.0,1.59,13.856398,100.498131,FREE_CANCEL,PAY_LATER,23.0,,,3.2,,6,
812,18586334,Ameena Apartment,812,,,,True,1.0,2.36,13.855803,100.4866,FREE_CANCEL,,16.0,,,0.0,,0,
813,12566193,Grand Ratchapruek Hotel,813,,,,True,3.0,6.16,13.916234,100.451161,FREE_CANCEL,,54.0,83.0,35.0,4.1,Very Good,14,
814,5982452,Chang Siam Inn,814,,,,True,1.0,7.55,13.752501,100.546387,FREE_CANCEL,PAY_LATER,16.0,,,3.8,Good,268,
815,21888468,Tinidee Hotel Bangkok Golf Club,815,pool,,,True,6.0,8.59,13.981698,100.542854,FREE_CANCEL,PAY_LATER,32.0,43.0,25.0,4.0,Very Good,24,
816,69352973,Novotel Bangkok Future Park Rangsit,816,pool,,,True,,11.41,13.995555,100.617459,,,57.0,,,4.1,Very Good,11,
817,18626323,Earth Mansion,817,,,,True,5.0,16.27,13.758701,100.302233,FREE_CANCEL,,14.0,,,4.5,Wonderful,12,
818,10121759,The Idle Hotel and Residence,818,pool,,,True,,18.57,14.11232,100.614641,FREE_CANCEL,,32.0,37.0,15.0,4.0,Very Good,84,
819,83526593,ONE Hotel,819,pool,,,True,,19.44,14.123566,100.620615,FREE_CANCEL,PAY_LATER,47.0,104.0,55.0,0.0,,0,
820,8438821,The Legacy Hotel,820,,,,False,,0.72,13.860706,100.532273,,,,,,3.2,,12,
821,21362625,OYO 349 Aroonrung House,821,,,,False,,3.06,13.838003,100.481516,,,,,,4.4,Excellent,10,
822,45692593,Na Bangkok Residence by The Emerald,822,,,,False,,1.81,13.870159,100.54618,,,,,,0.0,,0,
823,18597129,Big Zen Condotel,823,,,,False,,1.22,13.85891,100.5399,,,,,,0.0,,0,
824,45553395,99 Hotel,824,,,,False,,0.8,13.861472,100.509916,,,,,,0.0,,0,
825,11616899,KPH Apartment,825,,,,False,,0.63,13.853414,100.514259,,,,,,0.0,,0,
826,18605610,Zenith Life,826,,,,False,,1.11,13.85797,100.538103,,,,,,0.0,,0,
827,17425996,Namnon Place,827,,,,False,,2.08,13.840596,100.497268,,,,,,3.8,Good,6,
828,18817320,P Apartment Nonthaburi,828,,,,False,,1.51,13.852102,100.500351,,,,,,0.0,,0,
829,39606755,OYO 274 Meesook Residence,829,,,,False,,1.59,13.857028,100.545251,,,,,,3.5,Good,10,
830,7869384,Riski Residence,830,,,,False,,0.95,13.855377,100.535217,,,,,,3.5,Good,8,
831,19514589,AA Villa Garden Airport,831,,,,False,,1.08,13.850628,100.535242,,,,,,0.0,,0,
832,18605173,Max Pavillage Bangkok,832,pool,,,False,,1.21,13.860792,100.539657,,,,,,4.0,Very Good,5,
833,18584728,ST88 Residence,833,,,,False,,1.42,13.87949,100.52487,,,,,,0.0,,0,
834,12031889,The Grand Rewadee,834,,,,False,,0.39,13.855672,100.517084,,,,,,3.9,Good,14,
835,21640057,Baanthanam-nont,835,,,,False,,2.41,13.83613,100.494558,,,,,,4.6,Wonderful,7,
836,18685447,Krit Place,836,,,,False,,1.9,13.879654,100.502865,,,,,,4.0,Very Good,4,
837,11017767,Bangkok Travel Suites,837,,,,False,,0.78,13.855099,100.532531,,,,,,3.3,,9,
838,19176851,TC Mansion,838,,,,False,,1.32,13.877761,100.525672,,,,,,3.0,,1,
839,57937605,ESC Park Hotel,839,,,,False,,11.71,14.009918,100.601448,,,,,,0.0,,0,
840,12465976,Beerapan Hotel,840,,,,True,5.0,1.18,13.715456,100.469882,FREE_CANCEL,,14.0,,,3.7,Good,3,
841,14867661,Zenniq,841,,,,True,4.0,0.37,13.721131,100.490331,FREE_CANCEL,,43.0,86.0,50.0,3.8,Good,35,
842,53946502,Amanah Bangkok,842,pool,,,True,,0.53,13.723317,100.491086,,,31.0,51.0,40.0,4.0,Very Good,1,
843,32039796,Anurak Guesthouse,843,,,,True,2.0,1.29,13.698227,100.483777,,,9.0,,,4.0,Very Good,2,
844,18639525,Kaya Place,844,,,,True,4.0,0.45,13.721715,100.491527,FREE_CANCEL,,70.0,117.0,40.0,2.6,,8,
845,14739807,The Star of Sathorn,845,,,,True,1.0,0.6,13.719678,100.4958,FREE_CANCEL,,42.0,72.0,42.0,4.6,Wonderful,165,
846,33096855,Capella Bangkok,846,pool,,,True,4.0,1.66,13.69291,100.49244,FREE_CANCEL,PAY_LATER,618.0,,,5.0,Exceptional,1,
847,11787748,Bed by Tha-Pra Hotel and Apartment,847,,,,True,2.0,1.69,13.72368,100.4633,FREE_CANCEL,,22.0,,,3.6,Good,26,
848,19358962,Rio Monte Residence,848,pool,,,True,1.0,2.07,13.696917,100.510839,FREE_CANCEL,,21.0,,,4.2,Very Good,20,
849,5268686,OYO 75385 Hotel Win Long,849,,,,True,6.0,2.08,13.726068,100.516784,FREE_CANCEL,,13.0,30.0,56.0,3.3,,46,
850,38235821,OYO 225 Premier Place Hotel,850,,,,True,,2.08,13.726585,100.516645,FREE_CANCEL,PAY_LATER,35.0,,,3.4,,9,
851,12788418,Pho Place,851,,,,True,,2.25,13.738448,100.512163,FREE_CANCEL,PAY_LATER,35.0,,,4.1,Very Good,113,
852,2193501,China Town Hotel,852,,,,True,,2.25,13.739498,100.511259,,,27.0,,,3.7,Good,262,
853,3224492,Arawana Express Chinatown,853,,,,True,2.0,2.28,13.742608,100.508093,,,26.0,44.0,40.0,3.7,Good,151,
854,35191682,Chocolate Box Mint,854,,,,True,2.0,2.45,13.72548,100.522677,FREE_CANCEL,,32.0,65.0,50.0,4.5,Wonderful,11,
855,26526202,Metro Hotel,855,,,,True,2.0,2.45,13.737265,100.517023,FREE_CANCEL,PAY_LATER,28.0,54.0,48.0,3.7,Good,61,
856,8508370,SK Boutique Maha Nakhon,856,,,,True,1.0,2.46,13.737379,100.517196,FREE_CANCEL,,38.0,,,3.3,,158,
857,7754610,Baan Wanglang Riverside,857,,,,True,,2.65,13.754778,100.486487,FREE_CANCEL,,65.0,,,4.2,Very Good,358,
858,75819658,A Sleep Bangkok Sathorn,858,,,,True,2.0,2.84,13.718948,100.529738,FREE_CANCEL,,19.0,31.0,40.0,5.0,Exceptional,1,
859,29838028,Samyan Serene Hotel,859,,,,True,1.0,2.88,13.732251,100.527164,FREE_CANCEL,PAY_LATER,37.0,87.0,57.0,3.8,Good,23,
860,4862443,Baan Noppawong,860,hot_tub,,,True,1.0,2.92,13.75632,100.50216,FREE_CANCEL,,127.0,,,4.6,Wonderful,84,
861,8668830,Khaosan Park Resort,861,,,,True,2.0,2.96,13.758131,100.497833,FREE_CANCEL,,17.0,19.0,11.0,3.5,Good,124,
862,11588460,Tanee Place,862,,,,True,2.0,3.12,13.760447,100.498034,FREE_CANCEL,,17.0,19.0,10.0,3.7,Good,109,
863,22134926,The Moon Night Hotel,863,,,,True,6.0,3.18,13.761172,100.499018,,,20.0,,,4.0,Very Good,29,
864,7631264,Korbua House,864,,,,True,,3.22,13.76153,100.500024,FREE_CANCEL,,29.0,,,3.7,Good,106,
865,35705263,Scene Bangkok Noi,865,pool,,,True,,3.37,13.765133,100.483064,,,38.0,42.0,10.0,4.1,Very Good,7,
866,18837146,At 21 Saladaeng,866,pool,,,True,4.0,3.38,13.72686,100.53667,FREE_CANCEL,PAY_LATER,62.0,69.0,10.0,4.4,Excellent,96,
867,37325156,Nakornping Hotel,867,,,,True,5.0,3.39,13.763912,100.500678,FREE_CANCEL,,10.0,,,3.7,Good,7,
868,36069548,U-need Guesthouse,868,,,,True,1.0,3.41,13.764844,100.497248,,,19.0,,,4.2,Very Good,6,
869,2543951,I Residence Hotel Sathorn,869,,,,True,3.0,3.43,13.720086,100.538409,,,17.0,23.0,28.0,3.7,Good,535,
870,4901327,The Embassy Sathorn,870,,,,True,,3.45,13.724101,100.538211,FREE_CANCEL,,21.0,,,3.5,Good,345,
871,1418773,Swana Bangkok Hotel,871,,,,True,,3.49,13.764722,100.503016,FREE_CANCEL,PAY_LATER,27.0,62.0,57.0,3.8,Good,181,
872,12466507,Mybed Sathorn,872,,,,True,,3.5,13.717419,100.539572,FREE_CANCEL,,29.0,,,4.3,Excellent,101,
873,8427105,The Sunrise Residence,873,,,,True,4.0,3.56,13.726899,100.539352,FREE_CANCEL,,40.0,,,4.2,Very Good,71,
874,8026413,Patumwan House,874,,,,True,,3.59,13.74891,100.5292,FREE_CANCEL,,49.0,,,4.1,Very Good,382,
875,45549544,Amarin Hotel Rama 8,875,,,,True,3.0,3.83,13.771867,100.487696,FREE_CANCEL,,25.0,,,4.5,Wonderful,4,
876,20040871,Sudyod Apartment,876,,,,True,,4.07,13.775083,100.480502,FREE_CANCEL,,18.0,,,4.1,Very Good,26,
877,5604635,The Aim Sathorn Hotel,877,,,,True,,4.08,13.720156,100.54806,FREE_CANCEL,,28.0,81.0,65.0,3.7,Good,356,
878,21900683,Leela Orchid Hotel,878,,,,True,1.0,4.14,13.751386,100.537669,FREE_CANCEL,,36.0,,,4.4,Excellent,128,
879,17509953,Marwin Space,879,,,,True,1.0,4.21,13.751384,100.538784,FREE_CANCEL,,736.0,,,4.0,Very Good,92,
880,33144563,Kim Korner Hotel,880,,,,True,2.0,4.26,13.75354,100.538231,FREE_CANCEL,,40.0,,,4.2,Very Good,14,
881,2174420,iCheck inn Mayfair Pratunam,881,,,,True,,4.28,13.755583,100.536819,FREE_CANCEL,PAY_LATER,23.0,36.0,35.0,3.8,Good,616,
882,6054958,Grand Alpine Hotel,882,,,,True,,4.31,13.753496,100.539113,,,40.0,,,3.0,,113,
883,2870849,Conrad Bangkok Residences,883,pool,hot_tub,,True,3.0,4.33,13.739161,100.547594,,,104.0,,,4.5,Wonderful,98,
884,5410513,Baiyoke Boutique,884,,,,True,3.0,4.44,13.754631,100.540701,FREE_CANCEL,,28.0,,,3.2,,415,
885,46221507,Hotel Metro Inn,885,,,,True,1.0,4.53,13.707865,100.420539,FREE_CANCEL,PAY_LATER,292.0,,,5.0,Exceptional,1,
886,2925958,iCheck inn Residence soi 2,886,,,,True,,4.54,13.736058,100.552054,,,28.0,39.0,28.0,3.8,Good,132,
887,4694119,The Siam,887,free_breakfast,pool,hot_tub,True,1.0,4.59,13.780474,100.505963,,,551.0,,,4.7,Exceptional,153,
888,84138865,Livable Hotel Bangkok,888,pool,,,True,,4.61,13.760128,100.539435,FREE_CANCEL,PAY_LATER,31.0,62.0,50.0,0.0,,0,
889,2805430,Hotel De Bangkok,889,,,,True,3.0,4.66,13.756986,100.542882,,,34.0,,,3.8,Good,336,
890,7588979,S.M. Grande Residence,890,pool,,,True,5.0,4.66,13.738705,100.553068,FREE_CANCEL,PAY_LATER,47.0,,,3.6,Good,208,
891,1885199,La Petite Salil Sukhumvit 8 ,891,,,,True,1.0,4.78,13.735756,100.555909,,,33.0,55.0,40.0,3.9,Good,280,
892,30052937,Hyde Park Hotel Bangkok,892,pool,,,True,3.0,4.81,13.759033,100.544119,FREE_CANCEL,PAY_LATER,31.0,35.0,10.0,4.0,Very Good,43,
893,2758520,Mac Boutique Suites,893,,,,True,3.0,4.93,13.743655,100.555294,FREE_CANCEL,,53.0,,,3.2,,162,
894,13110100,Aspira D'Andora Sukhumvit 16 - Asoke,894,,,,True,,5.03,13.729605,100.561166,,,25.0,39.0,35.0,4.2,Very Good,123,
895,4974207,Best Comfort Residential Hotel,895,pool,,,True,5.0,5.1,13.74074,100.5592,FREE_CANCEL,PAY_LATER,41.0,,,3.3,,253,
896,12656079,Baan Sukhumvit Soi 18,896,,,,True,1.0,5.17,13.732629,100.562722,FREE_CANCEL,,41.0,,,4.1,Very Good,107,
897,4001077,iCheck inn Residences Sukhumvit 20,897,pool,,,True,8.0,5.21,13.729183,100.563971,,,20.0,33.0,38.0,3.7,Good,199,
898,38259960,Sova Hotel Bangkok,898,,,,True,6.0,5.25,13.725967,100.565041,,,36.0,,,4.0,Very Good,4,
899,16001452,Aspira G Sukhumvit 33,899,,,,True,,5.56,13.735624,100.567895,,,26.0,39.0,35.0,4.0,Very Good,68,
900,36655065,Nandha Hotel,900,,,,True,6.0,5.57,13.735434,100.568077,FREE_CANCEL,,33.0,,,4.3,Excellent,3,
901,5325801,Nantra Sukhumvit 39 Hotel,901,,,,True,6.0,5.68,13.730982,100.570706,FREE_CANCEL,PAY_LATER,17.0,27.0,35.0,2.9,,462,
902,24199938,Bangkok Shortstay 2 to 3 BR Sukhumvit,902,free_breakfast,pool,,True,1.0,5.75,13.736759,100.570497,,,183.0,203.0,10.0,4.7,Exceptional,85,
903,11606523,Princeton Bangkok,903,pool,,,True,,6.0,13.771671,100.556527,FREE_CANCEL,PAY_LATER,23.0,,,3.7,Good,12,
904,1584351,Sawasdee Sukhumvit Inn,904,,,,True,5.0,6.25,13.725279,100.580118,FREE_CANCEL,PAY_LATER,19.0,35.0,45.0,3.5,Good,320,
905,53206673,Kokotel Bangkok Dheva Thonglor,905,pool,,,True,,6.74,13.74384,100.583766,FREE_CANCEL,PAY_LATER,37.0,57.0,35.0,4.5,Wonderful,2,
906,20161716,Studio Ekamai,906,,,,True,,6.75,13.71771,100.58806,,,25.0,39.0,35.0,4.1,Very Good,60,
907,9445799,A-One Motel,907,pool,,,True,,6.98,13.747034,100.586544,FREE_CANCEL,PAY_LATER,34.0,,,4.0,Very Good,13,
908,8293460,Beat Hotel Bangkok,908,,,,True,,7.17,13.714236,100.594181,FREE_CANCEL,,65.0,74.0,11.0,4.2,Very Good,90,
909,74193086,Nidhra Boutique,909,,,,True,1.0,7.22,13.711744,100.594826,,,42.0,,,0.0,,0,
910,84026314,Kitzio House Hotel,910,,,,True,,7.24,13.778495,100.574428,FREE_CANCEL,PAY_LATER,19.0,,,0.0,,0,
911,42544247,OYO 427 Chill Apartment,911,pool,,,True,,7.32,13.707231,100.378851,FREE_CANCEL,,11.0,24.0,53.0,4.4,Excellent,8,
912,12282265,Siam Privi Hotel,912,,,,True,,7.44,13.77358,100.5814,FREE_CANCEL,,25.0,42.0,40.0,3.6,Good,50,
913,10910521,Ratchada Point Hotel,913,,,,True,4.0,7.77,13.788887,100.575985,FREE_CANCEL,,17.0,35.0,51.0,3.6,Good,97,
914,20356708,Studio Residence Sukhumvit 71,914,,,,True,,7.78,13.736643,100.601406,FREE_CANCEL,,15.0,,,3.9,Good,37,
915,20171410,V20 Boutique Hotel By Locals,915,pool,,,True,7.0,8.01,13.804969,100.564637,,,64.0,107.0,40.0,4.4,Excellent,203,
916,77109069,VST Punnawithi,916,,,,True,5.0,8.51,13.69204,100.61171,FREE_CANCEL,,37.0,46.0,20.0,4.0,Very Good,1,
917,9151317,Thomson Hotel Huamark,917,,,,True,2.0,8.52,13.753652,100.608544,FREE_CANCEL,,28.0,66.0,58.0,3.8,Good,59,
918,7811655,Marsi Hotel,918,,,,True,3.0,8.76,13.68437,100.613707,FREE_CANCEL,,26.0,,,3.9,Good,16,
919,19411733,Niran Grand Hotel,919,pool,,,True,,9.04,13.679237,100.616481,FREE_CANCEL,PAY_LATER,26.0,29.0,10.0,3.0,,15,
920,9460822,Capital O 564 Nature Boutique Hotel,920,,,,True,1.0,9.33,13.832125,100.559321,FREE_CANCEL,,12.0,25.0,54.0,3.5,Good,54,
921,16039995,Baan Mi-Na,921,,,,True,2.0,9.4,13.832966,100.559953,FREE_CANCEL,PAY_LATER,23.0,,,3.8,Good,12,
922,15588740,The Bangkok Cha Cha Suite,922,,,,True,3.0,9.54,13.806571,100.595171,FREE_CANCEL,,17.0,,,3.1,,7,
923,5440966,The Loft 77 Hotel,923,,,,True,5.0,9.54,13.710369,100.629439,FREE_CANCEL,,18.0,,,3.7,Good,87,
924,18699824,Koon Hotel Sukhumvit,924,pool,,,True,1.0,9.66,13.651382,100.614791,FREE_CANCEL,PAY_LATER,40.0,57.0,30.0,4.2,Very Good,14,
925,15811493,The Bangkok Major Suite,925,,,,True,3.0,9.73,13.831069,100.571836,FREE_CANCEL,,18.0,,,3.7,Good,29,
926,12698367,Theorie Hotel Sukhumvit 107 by Tolani,926,pool,,,True,,9.83,13.653432,100.618769,FREE_CANCEL,,21.0,,,3.9,Good,95,
